Car Company,Model name,year,fuel,seats,x change
Maruti,Maruti Swift Dzire VDi,2010,Diesel,5.0,1248
Maruti,Maruti Eeco 5 Seater AC BSIV,2016,Petrol,5.0,1196
Toyota,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,Diesel,8.0,2494
Ford,Ford Ikon 1.8 D,2005,Diesel,,nan
Maruti,Maruti Celerio VXI,2015,Petrol,5.0,998
Hyundai,Hyundai Santro Xing GL CNG,2011,CNG,,nan
Maruti,Maruti Wagon R LX Minor,2010,Petrol,5.0,1061
Mahindra,Mahindra XUV500 W6 2WD,2015,Diesel,7.0,2179
Hyundai,Hyundai i20 1.2 Asta Option,2018,Petrol,5.0,1197
Maruti,Maruti Celerio ZXI Optional AMT BSIV,2018,Petrol,5.0,998
Hyundai,Hyundai Grand i10 Magna,2016,Petrol,5.0,1197
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater,2015,Diesel,8.0,2494
Mahindra,Mahindra TUV 300 T8,2015,Diesel,7.0,1493
Maruti,Maruti Swift VDI BSIV,2015,Diesel,5.0,1248
Maruti,Maruti Swift Dzire ZDi,2008,Diesel,5.0,1248
Maruti,Maruti Wagon R VXI BSIII,2012,Petrol,5.0,998
Hyundai,Hyundai i20 1.2 Spotz,2018,Petrol,5.0,1197
Hyundai,Hyundai i20 Active 1.2 SX,2018,Petrol,5.0,1197
Maruti,Maruti Swift VXI Windsong Limited edition,2015,Petrol,5.0,1197
Maruti,Maruti Wagon R LXI BS IV,2014,Petrol,5.0,998
Maruti,Maruti Alto LXi,2007,Petrol,5.0,796
Chevrolet,Chevrolet Beat Diesel LT,2012,Diesel,5.0,936
Tata,Tata Indica Vista TDI LS,2011,Diesel,5.0,1405
Ford,Ford Figo Diesel EXI,2011,Diesel,5.0,1399
Mahindra,Mahindra Scorpio EX,2013,Diesel,8.0,2523
Skoda,Skoda Rapid 1.6 TDI Ambition Plus Alloy,2012,Diesel,5.0,1598
Tata,Tata Indigo LX,2007,Diesel,5.0,1405
Toyota,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2011,Diesel,7.0,2494
Tata,Tata Indigo TDI,2012,Diesel,5.0,1405
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,Petrol,5.0,1197
Volkswagen,Volkswagen Polo 1.5 TDI Comfortline,2020,Diesel,5.0,1498
Hyundai,Hyundai Xcent 1.2 VTVT S,2017,Petrol,5.0,1197
Renault,Renault KWID 1.0,2016,Petrol,5.0,999
Honda,Honda Civic 1.8 S MT,2006,Petrol,5.0,1799
Tata,Tata Indigo CS eLX BS IV,2017,Diesel,5.0,1396
Audi,Audi Q3 35 TDI Quattro Technology,2018,Diesel,5.0,1968
Hyundai,Hyundai i20 1.4 CRDi Asta,2011,Diesel,5.0,1396
Tata,Tata Nexon 1.2 Revotron XZ Plus,2020,Petrol,5.0,1198
Hyundai,Hyundai i20 1.4 CRDi Asta,2011,Diesel,5.0,1396
Ford,Ford Figo Diesel LXI,2012,Diesel,5.0,1399
Maruti,Maruti SX4 VDI,2012,Diesel,5.0,1248
Maruti,Maruti 800 EX 5 Speed,2006,Petrol,4.0,796
Chevrolet,Chevrolet Enjoy TCDi LTZ 7 Seater,2013,Diesel,7.0,1248
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Mahindra,Mahindra XUV500 W8 2WD,2011,Diesel,7.0,2179
Tata,Tata Xenon XT EX 4X2,2014,Diesel,5.0,2179
Maruti,Maruti Swift VDI,2012,Diesel,5.0,1248
Tata,Tata Manza Aura (ABS) Safire,2010,Petrol,5.0,1368
Tata,Tata Zest Quadrajet 1.3 75PS XE,2015,Diesel,5.0,1248
Mahindra,Mahindra Xylo D2,2011,Diesel,8.0,2489
Maruti,Maruti Swift Ldi BSIV,2010,Diesel,5.0,1248
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,Diesel,8.0,2494
Hyundai,Hyundai Santro LP zipPlus,2003,Petrol,,nan
Honda,Honda Amaze Anniversary Edition,2015,Diesel,5.0,1498
Hyundai,Hyundai i10 Era 1.1 iTech SE,2010,Petrol,5.0,1086
Chevrolet,Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,Diesel,7.0,1248
Jeep,Jeep Compass 2.0 Longitude Option BSIV,2019,Diesel,5.0,1956
Renault,Renault Duster 4x4,2014,Diesel,5.0,1461
Fiat,Fiat Punto EVO 1.3 Emotion,2016,Diesel,5.0,1248
Volkswagen,Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,2018,Diesel,5.0,1498
Land,Land Rover Range Rover Evoque 2.2L Pure,2013,Diesel,5.0,2179
Chevrolet,Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,Diesel,7.0,1248
Maruti,Maruti 800 AC,2006,Petrol,4.0,796
Maruti,Maruti Wagon R VXI Opt 1.2,2017,Petrol,5.0,1197
Hyundai,Hyundai Elite i20 Sportz Plus Diesel,2018,Diesel,5.0,1396
Maruti,Maruti Swift VDI,2012,Diesel,5.0,1248
Peugeot,Peugeot 309 GLD,1997,Diesel,,nan
Hyundai,Hyundai i20 1.4 Asta Option,2017,Diesel,5.0,1396
Maruti,Maruti Wagon R VXI BS IV,2016,Petrol,5.0,998
Tata,Tata Indica V2 eLX,2014,Diesel,5.0,1396
Honda,Honda Amaze SX i-DTEC,2016,Diesel,5.0,1498
Honda,Honda Brio V MT,2012,Petrol,5.0,1198
Maruti,Maruti Alto 800 LXI,2014,Petrol,5.0,796
Hyundai,Hyundai EON Magna Plus,2014,Petrol,5.0,814
Tata,Tata Nano Lx BSIV,2010,Petrol,4.0,624
Mahindra,Mahindra XUV300 W8 Option Diesel BSIV,2019,Diesel,5.0,1497
Nissan,Nissan Sunny Diesel XL,2012,Diesel,5.0,1461
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,Diesel,5.0,2143
Maruti,Maruti Alto LX,2010,Petrol,5.0,796
Maruti,Maruti Swift Vdi BSIII,2010,Diesel,5.0,1248
Volkswagen,Volkswagen Vento Diesel Highline,2012,Diesel,5.0,1598
Maruti,Maruti Alto K10 2010-2014 VXI,2011,Petrol,5.0,998
Volkswagen,Volkswagen Jetta 2.0L TDI Comfortline,2012,Diesel,5.0,1968
Mahindra,Mahindra Scorpio VLX 4WD AIRBAG BSIV,2011,Diesel,8.0,2179
Maruti,Maruti Swift AMT ZDI,2018,Diesel,5.0,1248
Nissan,Nissan Sunny Diesel XL,2012,Diesel,5.0,1461
Ford,Ford Figo Diesel Celebration Edition,2013,Diesel,5.0,1399
Maruti,Maruti Swift Dzire VDi,2009,Diesel,5.0,1248
Maruti,Maruti Swift Dzire VDi,2009,Diesel,5.0,1248
Honda,Honda Amaze EX i-Vtech,2013,Petrol,5.0,1198
Maruti,Maruti A-Star Vxi,2010,Petrol,5.0,998
Tata,Tata New Safari DICOR 2.2 EX 4x4 BS IV,2010,Diesel,7.0,2179
Hyundai,Hyundai Verna 1.6 CRDI,2011,Diesel,5.0,1582
Hyundai,Hyundai Verna 1.6 CRDI,2011,Diesel,5.0,1582
Renault,Renault KWID 1.0 RXT 02 Anniversary Edition,2017,Petrol,5.0,999
Mahindra,Mahindra Scorpio 2.6 Turbo 9 Str,2008,Diesel,9.0,2609
Datsun,Datsun GO Plus T BSIV,2016,Petrol,7.0,1198
Tata,Tata Manza Aqua Quadrajet BS IV,2010,Diesel,5.0,1248
Mahindra,Mahindra Bolero Power Plus SLE,2018,Diesel,7.0,1493
Maruti,Maruti Swift VXI,2020,Petrol,5.0,1197
Maruti,Maruti Alto 800 VXI,2014,Petrol,5.0,796
Maruti,Maruti Swift ZDi,2014,Diesel,5.0,1248
Chevrolet,Chevrolet Spark 1.0 LT,2007,Petrol,5.0,995
Maruti,Maruti Ciaz VDI SHVS,2017,Diesel,5.0,1248
Honda,Honda City V MT,2012,Petrol,5.0,1497
Maruti,Maruti Ciaz ZDi Plus SHVS,2016,Diesel,5.0,1248
Skoda,Skoda Fabia 1.2 TDI Active Plus,2013,Diesel,5.0,1199
Maruti,Maruti Zen Estilo 1.1 LX BSIII,2007,Petrol,5.0,1061
Ford,Ford Ikon 1.6 Nxt,2004,Petrol,5.0,1597
Skoda,Skoda Rapid 1.5 TDI AT Style BSIV,2017,Diesel,5.0,1498
Hyundai,Hyundai Xcent 1.2 CRDi E Plus,2018,Diesel,5.0,1186
Volkswagen,Volkswagen Polo Diesel Trendline 1.2L,2012,Diesel,5.0,1199
Hyundai,Hyundai Santro GLS I - Euro I,2000,Petrol,,nan
Maruti,Maruti Swift Dzire VDI,2015,Diesel,5.0,1248
Chevrolet,Chevrolet Enjoy 1.3 TCDi LS 7,2016,Diesel,7.0,1248
Hyundai,Hyundai Verna 1.6 SX,2012,Diesel,5.0,1582
Maruti,Maruti Alto 800 LXI,2018,Petrol,5.0,796
Hyundai,Hyundai i10 Magna 1.2 iTech SE,2013,Petrol,5.0,1197
Tata,Tata Indica V2 DLS TC,2004,Diesel,5.0,1405
Maruti,Maruti Alto LXi BSIII,2006,Petrol,5.0,796
Tata,Tata Indigo eCS LX BSIV,2013,Diesel,5.0,1396
Mahindra,Mahindra Bolero 2011-2019 SLE BSIII,2015,Diesel,7.0,2523
Maruti,Maruti Ciaz 1.4 Sigma,2018,Petrol,5.0,1373
Hyundai,Hyundai EON Sportz,2018,Petrol,5.0,814
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,Petrol,5.0,1197
Maruti,Maruti Alto 800 LXI,2017,Petrol,5.0,796
Maruti,Maruti Baleno Alpha 1.3,2017,Diesel,5.0,1248
Maruti,Maruti A-Star Vxi,2014,Petrol,5.0,998
Maruti,Maruti Alto 800 LXI,2014,Petrol,5.0,796
Mahindra,Mahindra Scorpio S10 7 Seater,2015,Diesel,7.0,2179
Tata,Tata Indigo eCS LX BSIV,2012,Diesel,5.0,1396
Hyundai,Hyundai EON 1.0 Era Plus,2016,Petrol,5.0,998
Hyundai,Hyundai EON Magna Plus,2014,Petrol,5.0,814
Maruti,Maruti Alto LX,2008,Petrol,5.0,796
Tata,Tata Indigo CR4,2011,Diesel,5.0,1396
Hyundai,Hyundai Verna 1.6 SX,2012,Diesel,5.0,1582
Mahindra,Mahindra XUV500 W6 2WD,2013,Diesel,7.0,2179
Tata,Tata Indigo CS LX (TDI) BS III,2010,Diesel,5.0,1396
Hyundai,Hyundai i10 Sportz,2010,Petrol,5.0,1197
Mahindra,Mahindra Bolero 2011-2019 SLE,2011,Diesel,7.0,2523
Tata,Tata Indigo CS GLX BS III,2008,Petrol,5.0,1193
Renault,Renault KWID RXT,2016,Petrol,5.0,799
Maruti,Maruti Ertiga SHVS VDI,2018,Diesel,7.0,1248
Ford,Ford Figo Diesel Celebration Edition,2013,Diesel,5.0,1399
Hyundai,Hyundai Grand i10 Magna,2016,Petrol,5.0,1197
Renault,Renault KWID RXT,2016,Petrol,5.0,799
Maruti,Maruti Alto K10 VXI,2014,Petrol,5.0,998
Hyundai,Hyundai i10 Sportz,2013,Petrol,5.0,1197
Hyundai,Hyundai Creta 1.4 CRDi S,2016,Diesel,5.0,1396
Hyundai,Hyundai Creta 1.4 CRDi S Plus,2016,Diesel,5.0,1396
Volkswagen,Volkswagen Vento Diesel Trendline,2010,Diesel,5.0,1598
Volkswagen,Volkswagen Ameo 1.0 MPI Trendline,2019,Petrol,5.0,999
Ford,Ford Figo Petrol LXI,2012,Petrol,5.0,1196
Tata,Tata Nano Lx BSIV,2012,Petrol,4.0,624
Maruti,Maruti A-Star Vxi,2009,Petrol,5.0,998
Honda,Honda City i-DTEC VX,2017,Diesel,5.0,1498
Toyota,Toyota Innova Crysta 2.4 GX MT BSIV,2017,Diesel,7.0,2393
Honda,Honda City i DTEC V,2015,Diesel,5.0,1498
Volkswagen,Volkswagen Polo 1.5 TDI Highline,2015,Diesel,5.0,1498
Maruti,Maruti Alto LXi BSIII,2009,Petrol,5.0,796
Hyundai,Hyundai Santro Xing GL,2011,Petrol,5.0,1086
Tata,Tata Indigo Grand Petrol,2008,Petrol,5.0,1396
Tata,Tata Indica Vista Terra 1.4 TDI,2011,Diesel,5.0,1405
Maruti,Maruti Ciaz ZDi,2015,Diesel,5.0,1248
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,Diesel,8.0,2494
Mahindra,Mahindra Xylo E8,2009,Diesel,8.0,2498
Ford,Ford Figo Diesel Titanium,2012,Diesel,5.0,1399
Honda,Honda Civic 1.8 V MT Inspire,2011,Petrol,5.0,1799
Hyundai,Hyundai Xcent 1.1 CRDi S,2015,Diesel,5.0,1120
Maruti,Maruti Ertiga LDI,2012,Diesel,7.0,1248
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Tata,Tata Manza Club Class Quadrajet90 LS,2013,Diesel,5.0,1248
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,Diesel,5.0,1582
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,Diesel,5.0,1248
Ford,Ford Figo Petrol EXI,2011,Petrol,5.0,1196
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,Diesel,5.0,1498
Hyundai,Hyundai i20 Active 1.2,2018,Petrol,5.0,1197
Hyundai,Hyundai i20 Magna 1.2,2016,Petrol,5.0,1197
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2017,Diesel,9.0,2523
Tata,Tata Safari Storme LX,2014,Diesel,7.0,2179
Maruti,Maruti Swift VDI BSIV,2015,Diesel,5.0,1248
Renault,Renault KWID RXL,2019,Petrol,5.0,799
Maruti,Maruti Omni MPI STD BSIV,2016,Petrol,5.0,796
Mahindra,Mahindra KUV 100 mFALCON G80 K2,2017,Petrol,6.0,1198
Maruti,Maruti Alto LXI,2004,Petrol,5.0,796
Maruti,Maruti Swift Dzire VXi,2009,Petrol,5.0,1298
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,Diesel,8.0,2494
Maruti,Maruti Swift Dzire VDI,2018,Diesel,5.0,1248
Maruti,Maruti Swift Dzire ZDI,2015,Diesel,5.0,1248
Chevrolet,Chevrolet Tavera Neo 3 10 Seats BSIII,2015,Diesel,10.0,2499
Mahindra,Mahindra Bolero DI BSIII,2006,Diesel,7.0,2523
Mahindra,Mahindra KUV 100 G80 K4 Plus 5Str,2018,Petrol,5.0,1198
Hyundai,Hyundai Santro Xing GL Plus LPG,2011,LPG,5.0,1086
Ford,Ford Figo Aspire 1.5 TDCi Titanium,2018,Diesel,5.0,1498
Maruti,Maruti Wagon R LXI,2005,Petrol,5.0,998
Hyundai,Hyundai Santro GLS I - Euro II,2007,Petrol,,nan
Ford,Ford Figo Diesel LXI,2015,Diesel,5.0,1399
Mahindra,Mahindra Scorpio 2.6 DX,2003,Diesel,8.0,2609
Tata,Tata Tigor 1.2 Revotron XZ Option,2017,Petrol,5.0,1199
Maruti,Maruti Alto 800 LXI,2014,Petrol,5.0,796
Datsun,Datsun RediGO 1.0 S,2018,Petrol,5.0,999
Toyota,Toyota Innova 2.5 VX 8 STR BSIV,2012,Diesel,8.0,2494
Mahindra,Mahindra TUV 300 mHAWK100 T8 AMT,2016,Diesel,7.0,1493
Maruti,Maruti Alto K10 VXI,2019,Petrol,5.0,998
Maruti,Maruti Alto 800 VXI,2020,Petrol,5.0,796
Renault,Renault KWID RXE,2017,Petrol,5.0,799
Maruti,Maruti Alto 800 LX,2013,Petrol,5.0,796
Datsun,Datsun GO Plus D,2015,Petrol,7.0,1198
Maruti,Maruti Alto LXi,2007,Petrol,5.0,796
Datsun,Datsun RediGO 1.0 S,2018,Petrol,5.0,999
Mahindra,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014,Diesel,7.0,2179
Mahindra,Mahindra Scorpio 2009-2014 SLE 7S BSIII,2014,Diesel,7.0,2179
Mahindra,Mahindra Scorpio 2.6 Turbo 7 Str,2008,Diesel,8.0,2609
Renault,Renault KWID RXT,2016,Petrol,5.0,799
Mahindra,Mahindra Scorpio S10 7 Seater,2015,Diesel,7.0,2179
Maruti,Maruti Swift Dzire VDI,2013,Diesel,5.0,1248
Toyota,Toyota Etios Liva GD,2015,Diesel,5.0,1364
Toyota,Toyota Innova Crysta 2.8 GX AT BSIV,2016,Diesel,7.0,2755
Maruti,Maruti Vitara Brezza VDi Option,2017,Diesel,5.0,1248
Tata,Tata Safari Storme LX,2013,Diesel,7.0,2179
Ford,Ford Figo 1.2P Ambiente MT,2017,Petrol,5.0,1196
Maruti,Maruti Zen Estilo 1.1 VXI BSIII,2007,Petrol,5.0,1061
Maruti,Maruti Celerio ZXI Optional,2017,Petrol,5.0,998
Hyundai,Hyundai Grand i10 Magna,2016,Petrol,5.0,1197
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2018,Diesel,5.0,1248
Hyundai,Hyundai Verna 1.6 VTVT,2013,Petrol,5.0,1591
Toyota,Toyota Etios VX,2011,Petrol,5.0,1496
Maruti,Maruti A-Star Vxi,2009,Petrol,5.0,998
Maruti,Maruti Zen Estilo VXI BSIII,2007,Petrol,5.0,998
Maruti,Maruti 800 AC BSIII,2004,Petrol,4.0,796
Tata,Tata Zest Revotron 1.2 XT,2020,Petrol,5.0,1193
Mahindra,Mahindra XUV500 W9 2WD,2018,Diesel,7.0,2179
Hyundai,Hyundai Grand i10 1.2 CRDi Asta,2017,Diesel,5.0,1186
Hyundai,Hyundai EON Era Plus,2013,Petrol,5.0,814
Maruti,Maruti Swift VXI Optional,2016,Petrol,5.0,1197
Maruti,Maruti Swift VXI Deca,2016,Petrol,5.0,1197
Jeep,Jeep Compass 1.4 Sport,2019,Petrol,5.0,1368
Maruti,Maruti Alto K10 VXI,2014,Petrol,5.0,998
Mahindra,Mahindra Bolero 2011-2019 DI NON AC BS III White,2011,Diesel,9.0,2523
Mahindra,Mahindra XUV500 W10 2WD,2016,Diesel,7.0,2179
Hyundai,Hyundai Santro Xing GLS,2013,Petrol,5.0,1086
Hyundai,Hyundai Xcent 1.1 CRDi S,2015,Diesel,5.0,1120
Maruti,Maruti Alto K10 VXI,2018,Petrol,5.0,998
Hyundai,Hyundai Verna 1.6 SX CRDi (O),2012,Diesel,5.0,1582
Chevrolet,Chevrolet Beat Diesel LT,2013,Diesel,5.0,936
Chevrolet,Chevrolet Sail Hatchback 1.2,2014,Petrol,5.0,1199
Tata,Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2010,Diesel,,nan
Hyundai,Hyundai Accent GLE,2009,Petrol,5.0,1495
Mahindra,Mahindra Bolero GLX,2006,Diesel,,nan
Maruti,Maruti Swift Dzire VDI,2013,Diesel,5.0,1248
Renault,Renault Duster 110PS Diesel RxL,2014,Diesel,5.0,1461
Toyota,Toyota Etios G,2015,Petrol,5.0,1496
Hyundai,Hyundai Santro Xing GLS,2010,Petrol,5.0,1086
Maruti,Maruti Swift VDI BSIV,2009,Diesel,,nan
Ford,Ford Ikon 1.6 Really Sport,2003,Petrol,5.0,1597
Maruti,Maruti Esteem LX - BSIII,1999,Petrol,5.0,1298
Maruti,Maruti Esteem LX - BSIII,1999,Petrol,5.0,1298
Ford,Ford Fiesta 1.5 TDCi Titanium,2014,Diesel,5.0,1498
Maruti,Maruti Swift VXI,2019,Petrol,5.0,1197
Maruti,Maruti Alto K10 VXI,2015,Petrol,5.0,998
Hyundai,Hyundai Grand i10 CRDi Magna,2014,Diesel,5.0,1120
Hyundai,Hyundai Verna 1.6 SX CRDi (O),2012,Diesel,5.0,1582
Hyundai,Hyundai Verna 1.6 CRDI,2011,Diesel,5.0,1582
Hyundai,Hyundai i10 Sportz AT,2011,Petrol,5.0,1197
Maruti,Maruti Ertiga LDI Option,2013,Diesel,7.0,1248
Tata,Tata Indigo CS LS (TDI) BS III,2009,Diesel,5.0,1396
Tata,Tata Indica Vista TDI LS,2014,Diesel,5.0,1405
Chevrolet,Chevrolet Beat Diesel LT,2012,Diesel,5.0,936
Tata,Tata Indica V2 2001-2011 DLS BSIII,2007,Diesel,5.0,1396
Maruti,Maruti 800 AC,1996,Petrol,4.0,796
Tata,Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2012,Diesel,,nan
Hyundai,Hyundai Tucson CRDi,2006,Diesel,7.0,1991
Tata,Tata Indica V2 DLS TC,2007,Diesel,5.0,1405
Maruti,Maruti Swift Dzire VXI,2016,Petrol,5.0,1197
Ford,Ford Figo Aspire 1.5 TDCi Ambiente,2016,Diesel,5.0,1498
Maruti,Maruti Swift VDI,2011,Diesel,5.0,1248
Mahindra,Mahindra Bolero 2011-2019 SLX,2013,Diesel,7.0,2523
Tata,Tata New Safari Dicor LX 4X2 BS IV,2007,Diesel,7.0,2179
Hyundai,Hyundai i10 Sportz,2012,Petrol,5.0,1197
Maruti,Maruti Swift Dzire VDI,2014,Diesel,5.0,1248
Tata,Tata Manza Aura (ABS) Quadrajet,2009,Diesel,5.0,1248
Mahindra,Mahindra Scorpio EX,2014,Diesel,8.0,2523
Mahindra,Mahindra TUV 300 T4 Plus,2017,Diesel,7.0,1493
Tata,Tata Manza Aqua Safire,2010,Petrol,5.0,1368
Hyundai,Hyundai EON Magna Plus,2014,Petrol,5.0,814
Mahindra,Mahindra Bolero 2011-2019 SLE,2013,Diesel,7.0,2523
Maruti,Maruti Swift VDI BSIV,2017,Diesel,5.0,1248
Skoda,Skoda Fabia 1.2L Diesel Elegance,2011,Diesel,5.0,1199
Hyundai,Hyundai Elite i20 Asta Option Diesel,2019,Diesel,5.0,1396
Maruti,Maruti Ritz LDi,2016,Diesel,5.0,1248
Maruti,Maruti Swift Lxi BSIII,2007,Petrol,5.0,1298
Tata,Tata Indica V2 DLS BSIII,2013,Diesel,5.0,1405
Hyundai,Hyundai Elite i20 Petrol Asta Option,2018,Petrol,5.0,1197
Mahindra,Mahindra Scorpio S10 4WD,2015,Diesel,7.0,2179
Hyundai,Hyundai Accent GLS 1.6 ABS,2003,Petrol,5.0,1599
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Maruti,Maruti Swift Dzire VDI,2014,Diesel,5.0,1248
Maruti,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,Diesel,5.0,1248
Datsun,Datsun GO T Petrol,2019,Petrol,5.0,1198
Hyundai,Hyundai Verna CRDi SX ABS,2008,Diesel,5.0,1493
Renault,Renault KWID 1.0 RXT Optional,2017,Petrol,5.0,999
Toyota,Toyota Etios GD,2015,Diesel,5.0,1364
Mahindra,Mahindra Bolero 2011-2019 Plus Non AC,2013,Diesel,9.0,2523
Tata,Tata Zest Revotron 1.2 XT,2017,Petrol,5.0,1193
Maruti,Maruti Alto K10 2010-2014 VXI,2013,Petrol,5.0,998
Hyundai,Hyundai i20 Asta 1.4 CRDi,2015,Diesel,5.0,1396
Mahindra,Mahindra Scorpio S10 7 Seater,2015,Diesel,7.0,2179
Toyota,Toyota Innova Crysta 2.4 VX MT BSIV,2018,Diesel,7.0,2393
Hyundai,Hyundai i10 Sportz,2014,Petrol,5.0,1197
Mahindra,Mahindra XUV500 AT W10 FWD,2015,Diesel,7.0,2179
Hyundai,Hyundai i20 1.2 Magna,2011,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 Sportz,2015,Petrol,5.0,1197
Maruti,Maruti Swift LDI,2013,Diesel,5.0,1248
Maruti,Maruti Swift Dzire VXi,2014,Petrol,5.0,1298
Chevrolet,Chevrolet Sail Hatchback LT ABS,2013,Diesel,5.0,1248
Mahindra,Mahindra KUV 100 mFALCON D75 K4,2017,Diesel,6.0,1198
Fiat,Fiat Grande Punto 1.4 Emotion,2009,Petrol,5.0,1368
Toyota,Toyota Innova Crysta 2.7 GX AT 8 STR,2020,Petrol,8.0,2694
Maruti,Maruti Omni 5 Seater BSIV,2011,Petrol,5.0,796
Maruti,Maruti Alto 800 LXI,2013,Petrol,5.0,796
Hyundai,Hyundai Santro Xing (Non-AC),2010,Petrol,5.0,1086
Mahindra,Mahindra Bolero 2011-2019 SLX,2012,Diesel,7.0,2523
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,Petrol,5.0,1197
Ford,Ford EcoSport 1.5 Petrol Ambiente BSIV,2017,Petrol,5.0,1497
Mahindra,Mahindra XUV500 W6 2WD,2013,Diesel,7.0,2179
Toyota,Toyota Fortuner 3.0 Diesel,2012,Diesel,7.0,2982
Datsun,Datsun RediGO T Option,2018,Petrol,5.0,799
Hyundai,Hyundai i10 Sportz,2014,Petrol,5.0,1197
Maruti,Maruti Wagon R AMT VXI,2017,Petrol,5.0,998
Hyundai,Hyundai i20 Sportz 1.2,2013,Petrol,5.0,1197
Hyundai,Hyundai Santro Xing ABS,2007,Petrol,,nan
Tata,Tata Manza Aura Quadrajet,2010,Diesel,5.0,1248
Hyundai,Hyundai EON Era,2012,Petrol,5.0,814
Hyundai,Hyundai i10 Magna 1.2 iTech SE,2008,Petrol,5.0,1197
Maruti,Maruti Zen Estilo 1.1 LXI BSIII,2008,Petrol,5.0,1061
Mahindra,Mahindra Bolero SLX,2011,Diesel,7.0,2523
